EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
10-10-2015 17:36:00.000               -1.69800                3.36900               0.378000
10-10-2015 17:40:00.000               -2.96800                2.09900              -0.205000
10-10-2015 17:44:00.000               -3.31000               0.498000               -1.29100
10-10-2015 17:48:00.000               -3.23900              -0.149000               -1.40100
10-10-2015 17:52:00.000               -3.20800               0.246000               -1.49200
10-10-2015 17:56:00.000               -3.09000              -0.102000               -1.88300
10-10-2015 18:00:00.000               -2.96400              0.0530000               -1.67300
10-10-2015 18:04:00.000             -0.0630000                1.38800               0.120000
10-10-2015 18:08:00.000              0.0610000                2.48800                1.11900
10-10-2015 18:12:00.000                1.82800                2.16200                1.64100
10-10-2015 18:16:00.000                2.19800                1.98300                1.73000
10-10-2015 18:20:00.000                1.77800                2.47300                1.34900
10-10-2015 18:24:00.000                1.32900                2.22000                1.62200
10-10-2015 18:28:00.000                1.77300                1.51000                1.83600
10-10-2015 18:32:00.000               0.600000                2.06900                1.92200
10-10-2015 18:36:00.000              -0.608000                2.48800                1.74800
10-10-2015 18:40:00.000               -1.32400                2.22200               -1.28400
10-10-2015 18:44:00.000               -1.45200                2.26300               -1.78100
10-10-2015 18:48:00.000               -1.35000                2.63000               -1.22700
10-10-2015 18:52:00.000               -1.43300                2.73300              -0.336000
10-10-2015 18:56:00.000               -1.38500                2.56600              -0.482000
10-10-2015 19:00:00.000               -1.12500                2.19300               0.842000
10-10-2015 19:04:00.000               -1.02500                2.33900               0.559000
10-10-2015 19:08:00.000               -1.27500                2.40300               0.397000
10-10-2015 19:12:00.000               -1.57500                2.27000              -0.939000
10-10-2015 19:16:00.000               -1.57500                1.67300               -1.62800
10-10-2015 19:20:00.000              -0.560000                2.31800               -1.34200
10-10-2015 19:24:00.000              -0.745000                2.04800               -1.61200
10-10-2015 19:28:00.000               -1.47300                1.75300               -1.92100
10-10-2015 19:32:00.000               -2.17500                1.22400               -1.51300
10-10-2015 19:36:00.000               -1.78000                1.49800               -1.20400
10-10-2015 19:40:00.000               -1.57000                1.19100               -1.66300
10-10-2015 19:44:00.000               -1.48400                1.04600               -1.97000
10-10-2015 19:48:00.000               -1.40200               0.905000               -2.42000
10-10-2015 19:52:00.000               -1.74500                1.68100              -0.246000
10-10-2015 19:56:00.000              -0.748000               0.930000               -1.48400
10-10-2015 20:00:00.000                1.57100               0.161000               -2.91400
10-10-2015 20:04:00.000              -0.470000               0.862000               -2.69400
10-10-2015 20:08:00.000               -1.51100                1.79300               -2.12100
10-10-2015 20:12:00.000               -2.14400                1.57600               -1.71500
10-10-2015 20:16:00.000               -2.84400                1.11200               -1.31100
10-10-2015 20:20:00.000               -2.80400                1.68600               0.481000
10-10-2015 20:24:00.000               -1.63200                1.63200               0.743000
10-10-2015 20:28:00.000               -1.56600                1.78500               0.676000
10-10-2015 20:32:00.000               -2.09900                2.14400               0.206000
10-10-2015 20:36:00.000               -2.28400                2.20400              0.0540000
10-10-2015 20:40:00.000               -2.58700                1.98100              -0.120000
10-10-2015 20:44:00.000               -2.39300                2.17700               0.327000
10-10-2015 20:48:00.000               -2.69800                1.62700              -0.647000
10-10-2015 20:52:00.000               -2.68500                1.76600              -0.685000
10-10-2015 20:56:00.000               -2.38800                1.79500              -0.934000
10-10-2015 21:00:00.000               -2.26100                1.28000               -1.22000
